id,price,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
6538,119,f,109,f,-37.82729,144.95777,Apartment,Entire home/apt,4,1,1,1,500,70,0,1,1125,28,89,9,9,9,10,10,9,t,strict_14_with_grace_period,1.1
6539,280,t,1,f,-37.80335,144.98431,Condominium,Entire home/apt,5,1,3,0,,160,0,3,400,121,99,10,10,10,10,10,10,t,strict_14_with_grace_period,3.34
6540,61,f,1,f,-38.10932,145.41316,Farm stay,Private room,4,1,2,2,500,15,25,1,20,10,98,10,10,10,10,10,10,f,flexible,2.26
6541,151,f,1,f,-37.82404,145.00558,Apartment,Entire home/apt,4,1,2,2,200,35,0,2,1125,7,90,9,9,10,10,10,9,f,moderate,0.21
6542,129,t,2,f,-37.80609,144.98647,Apartment,Entire home/apt,2,1,1,1,500,60,50,1,1125,42,99,10,10,10,10,10,10,f,strict_14_with_grace_period,3.41
6543,151,f,73,f,-37.77802,144.95302,Apartment,Entire home/apt,4,1,2,2,500,120,0,2,180,18,80,9,8,9,9,9,9,f,moderate,1.28
6544,40,f,1,f,-37.79835,144.97103,House,Private room,2,1,1,1,,,0,21,24,0,,,,,,,,t,flexible,
6545,80,f,2,f,-37.86145,145.00144,Apartment,Entire home/apt,2,1,1,1,0,7,0,5,20,2,100,10,10,10,10,10,8,t,strict_14_with_grace_period,0.13
6546,129,f,96,f,-37.826,144.95846,Apartment,Entire home/apt,4,1,2,2,500,90,0,1,1125,1,100,10,8,10,10,10,8,f,strict_14_with_grace_period,1
6547,50,f,3,t,-37.75887,144.9889,Bed and breakfast,Private room,1,1.5,1,1,200,15,20,2,1125,19,93,10,9,9,10,9,9,f,moderate,0.42
6548,53,f,1,f,-37.8367,144.99282,Condominium,Entire home/apt,2,1,1,1,0,100,30,30,90,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,1
6549,161,t,4,f,-37.82238,144.96288,Apartment,Entire home/apt,5,1,1,2,200,80,0,2,1125,6,97,9,10,10,10,10,10,t,strict_14_with_grace_period,2.22
6550,270,f,4,t,-37.87346,145.17079,House,Entire home/apt,7,2.5,4,4,300,120,20,1,30,32,97,10,10,10,10,10,10,f,strict_14_with_grace_period,1.47
6551,200,f,1,t,-37.79451,144.94763,House,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6552,148,f,33,f,-37.82281,144.96489,Apartment,Entire home/apt,4,2,2,3,0,75,30,1,7,0,,,,,,,,f,strict_14_with_grace_period,
6553,372,f,4,f,-37.80885,144.96303,Serviced apartment,Entire home/apt,5,1,2,2,200,0,0,1,1125,4,85,9,9,10,10,10,9,t,moderate,1.02
6554,190,f,31,f,-37.81426,144.94105,Serviced apartment,Entire home/apt,4,1,2,2,0,0,0,2,1125,0,,,,,,,,f,strict_14_with_grace_period,
6555,151,f,2,f,-37.80856,144.961,Apartment,Entire home/apt,6,1,2,3,0,89,25,1,1125,44,95,10,10,10,10,10,10,t,strict_14_with_grace_period,2.42
6556,60,f,1,t,-37.71665,145.04041,House,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,t,flexible,
6557,185,t,1,f,-37.80141,144.98474,Apartment,Entire home/apt,4,1,2,2,250,35,0,3,1125,72,99,10,10,10,10,10,10,f,moderate,2.13
6558,300,f,12,f,-37.81652,145.09153,House,Private room,4,1,4,2,400,85,29,2,1125,0,,,,,,,,t,flexible,
6559,161,t,1,f,-37.89984,144.64958,Apartment,Entire home/apt,4,1,2,3,0,70,25,1,30,26,95,10,9,10,10,10,9,f,flexible,1.47
6560,247,f,1,f,-37.80705,144.96231,Apartment,Entire home/apt,7,2,3,5,300,110,25,2,1125,3,60,6,7,7,7,10,7,f,moderate,1.7
6561,220,f,1,f,-37.83721,144.99354,Apartment,Entire home/apt,4,1,1,2,,,0,2,1125,2,90,9,9,8,8,8,9,f,flexible,0.06
6562,100,f,2,f,-37.82092,144.94353,Apartment,Entire home/apt,3,1,1,2,0,60,25,1,10,33,94,10,10,10,10,10,9,t,strict_14_with_grace_period,5.5
6563,161,f,1,f,-37.82458,145.01181,Apartment,Entire home/apt,2,1,2,2,300,90,30,1,1125,5,96,10,10,10,10,9,10,f,flexible,0.3
6564,135,f,1,f,-37.79701,144.9827,Apartment,Entire home/apt,2,1,1,1,0,75,0,2,31,3,100,10,10,10,10,10,10,t,moderate,0.35
6565,108,f,1,f,-37.82547,145.01111,House,Entire home/apt,4,1,1,1,,,0,3,1125,3,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.27
6566,129,t,1,t,-37.60329,145.49686,Tiny house,Entire home/apt,2,0.5,0,1,,,0,2,30,51,100,10,10,10,10,10,10,t,moderate,4.5
6567,245,f,1,f,-37.79057,144.97071,Apartment,Entire home/apt,5,1.5,3,3,350,40,0,3,14,3,100,10,10,10,10,10,10,f,flexible,0.12
6568,109,f,1,t,-37.80554,144.95914,Apartment,Entire home/apt,4,1,1,2,300,30,10,4,20,45,98,10,10,10,10,10,10,f,strict_14_with_grace_period,2.14
6569,47,t,2,t,-37.93379,145.2414,House,Private room,2,1,1,1,0,15,0,1,14,93,98,10,10,10,10,9,10,t,moderate,1.28
6570,60,f,4,f,-37.7937,144.92087,House,Private room,1,3,1,1,0,30,0,2,100,0,,,,,,,,t,flexible,
6571,264,f,1,f,-37.81298,145.34439,House,Entire home/apt,4,1,1,2,0,0,0,1,1125,11,100,10,10,10,10,10,10,f,flexible,0.36
6572,199,f,5,f,-37.82445,144.96129,Apartment,Entire home/apt,5,2,2,3,,70,25,1,30,0,,,,,,,,t,flexible,
6573,109,f,2,t,-37.814,144.99032,Apartment,Entire home/apt,2,1,0,1,200,70,0,1,60,35,98,10,10,10,10,10,10,f,moderate,1.29
6574,87,f,1,t,-37.85629,144.97382,Apartment,Entire home/apt,2,1.5,1,1,,49,25,2,1125,3,100,10,10,9,10,9,10,f,moderate,0.09
6575,799,f,11,f,-37.82661,144.95821,Serviced apartment,Entire home/apt,4,2,2,2,,,50,1,1125,3,80,10,9,8,8,9,10,t,strict_14_with_grace_period,3
6576,84,t,2,f,-37.81971,144.95518,Apartment,Private room,2,1,1,1,1000,10,15,1,1125,4,90,10,9,10,10,10,9,f,flexible,2.03
6577,250,t,4,f,-37.79673,144.96566,House,Entire home/apt,5,2,2,3,500,120,20,3,1125,45,97,10,10,10,10,10,10,t,strict_14_with_grace_period,0.84
6578,250,t,24,t,-37.81427,144.96676,Apartment,Entire home/apt,4,1,2,2,250,60,0,1,10,6,90,10,9,10,10,10,9,t,strict_14_with_grace_period,3.67
6579,100,f,37,f,-37.81658,144.95422,Apartment,Entire home/apt,4,1,0,2,200,39,15,1,1125,100,92,9,9,10,10,10,9,t,strict_14_with_grace_period,3.07
6580,471,t,4,t,-37.80358,144.9825,Townhouse,Entire home/apt,12,1.5,3,3,500,120,50,1,1125,35,93,9,9,10,10,10,9,f,moderate,0.69
6581,90,f,1,f,-37.85782,144.98359,Apartment,Entire home/apt,4,1,1,1,150,120,25,2,1125,3,100,10,9,8,8,10,10,f,strict_14_with_grace_period,0.28
6582,235,t,4,t,-37.8117,144.96194,Apartment,Entire home/apt,8,2,3,4,0,120,25,1,1125,20,98,10,10,10,10,10,10,t,strict_14_with_grace_period,0.5
6583,100,f,1,f,-37.87176,144.99016,Apartment,Entire home/apt,3,1,1,2,,30,0,3,1125,7,80,8,8,9,9,9,9,f,flexible,0.17
6584,161,t,5,t,-37.8424,144.94094,Apartment,Entire home/apt,3,1,1,2,150,50,20,2,1125,30,100,10,10,10,10,10,10,f,moderate,1.38
6585,45,t,1,f,-37.7706,144.99746,House,Private room,2,2,1,1,0,7,8,2,1125,63,95,10,9,10,10,10,10,t,moderate,1.6
6586,183,f,30,f,-37.82621,144.95847,Apartment,Entire home/apt,4,1,2,2,300,0,0,1,1125,5,96,10,9,10,10,9,10,t,moderate,0.51
6587,100,f,20,f,-37.81887,144.96047,Apartment,Entire home/apt,4,1,1,1,200,0,50,7,1125,5,96,10,10,10,10,10,10,f,strict_14_with_grace_period,0.48
6588,181,f,2,t,-37.81483,144.95414,Apartment,Entire home/apt,4,2,2,2,600,35,0,1,1,2,60,8,10,6,6,9,5,f,flexible,0.09
6589,155,t,1,f,-38.16863,145.14222,House,Entire home/apt,8,2,4,5,600,35,35,1,75,156,98,10,10,10,10,10,10,f,strict_14_with_grace_period,7.13
6590,40,t,1,f,-37.86703,145.00756,Apartment,Private room,2,1,1,1,,10,10,2,14,26,98,10,10,10,10,9,10,f,strict_14_with_grace_period,2.11
6591,270,f,2,t,-37.88857,144.98584,Apartment,Entire home/apt,5,1.5,3,5,900,60,80,2,1125,15,95,10,9,10,10,10,9,f,strict_14_with_grace_period,0.3
6592,100,f,1,t,-37.77968,144.97741,Apartment,Entire home/apt,2,1,1,1,,,0,2,1125,3,100,10,9,10,10,9,9,f,flexible,0.09
6593,451,f,2,f,-37.85006,145.00671,House,Entire home/apt,4,2,3,3,5000,100,0,7,14,0,,,,,,,,f,flexible,
6594,60,f,1,t,-37.77958,145.01278,House,Private room,2,1,1,1,,,10,1,1125,7,89,9,9,10,10,9,9,f,flexible,0.14
6595,129,f,65,f,-37.81504,144.95261,Apartment,Entire home/apt,4,1,0,2,200,70,15,28,1125,61,96,10,9,10,10,10,10,f,super_strict_60,1.75
6596,129,f,109,f,-37.81662,144.95412,Apartment,Entire home/apt,2,1,1,1,500,75,0,1,1125,45,92,10,9,9,10,10,9,t,strict_14_with_grace_period,1.36
6597,94,t,1,f,-37.81684,145.0005,Apartment,Entire home/apt,2,1,0,1,200,65,0,2,1125,19,99,10,10,10,10,10,10,f,moderate,1.09
6598,33,f,1,f,-37.80989,144.97577,House,Private room,1,5.5,1,1,,,0,18,20,0,,,,,,,,t,flexible,
6599,97,t,2,t,-37.91322,145.45154,Guest suite,Entire home/apt,2,1,1,1,,10,0,1,1125,90,98,10,10,10,10,10,10,t,strict_14_with_grace_period,2.88
6600,119,f,2,f,-37.78884,144.96948,Apartment,Entire home/apt,4,1.5,2,3,0,42,0,3,999,23,95,10,10,10,9,10,9,t,moderate,2.46
6601,173,f,1,f,-37.82633,144.96039,Apartment,Entire home/apt,6,2,2,3,0,139,0,2,1125,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,1
6602,48,f,1,t,-37.78095,145.01539,House,Private room,2,1,1,1,,25,20,1,1125,0,,,,,,,,f,flexible,
6603,145,f,9,f,-37.82438,144.96354,Apartment,Entire home/apt,2,1,1,1,,,0,7,20,0,,,,,,,,f,strict_14_with_grace_period,
6604,284,f,1,f,-37.79253,144.85036,House,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,t,flexible,
6605,451,f,2,f,-37.68452,145.46402,House,Entire home/apt,10,2.5,4,5,500,150,0,2,1125,4,100,10,10,10,10,10,10,t,strict_14_with_grace_period,1.71
6606,109,f,11,f,-37.81054,144.95939,Condominium,Entire home/apt,2,1,1,1,200,60,0,1,1125,13,80,10,9,9,9,10,9,t,strict_14_with_grace_period,2.01
6607,199,f,1,f,-37.85106,145.08763,House,Entire home/apt,6,2,3,4,0,150,10,2,1125,12,95,10,10,10,10,10,10,t,moderate,1.13
6608,200,f,1,f,-37.87757,145.02403,Apartment,Entire home/apt,4,2,2,2,,,0,1,1125,0,,,,,,,,f,flexible,
6609,117,f,29,f,-37.81618,144.9536,Apartment,Entire home/apt,4,1,1,3,150,65,35,2,1125,14,94,10,9,9,9,10,9,t,strict_14_with_grace_period,0.95
6610,51,f,1,f,-37.79751,144.99515,Townhouse,Private room,2,1,1,1,0,45,20,2,1125,5,100,10,10,10,10,10,10,t,moderate,0.23
6611,90,f,2,f,-37.78474,145.17636,House,Private room,4,1,2,2,0,15,15,2,1125,45,93,9,9,10,9,9,9,f,flexible,1.72
6612,162,f,1,t,-37.81863,145.00013,Apartment,Entire home/apt,2,1,1,1,395,80,0,2,1125,100,96,10,10,10,10,10,9,t,moderate,2.14
6613,84,t,8,f,-37.87589,144.98129,House,Private room,1,2.5,1,1,200,45,15,2,6,1,100,10,10,10,8,10,8,f,moderate,0.94
6614,145,f,16,f,-37.81557,144.9538,Apartment,Entire home/apt,6,1,2,2,150,89,25,1,1125,42,94,10,9,9,10,10,9,t,strict_14_with_grace_period,6.06
6615,70,f,2,t,-37.80302,144.96473,Apartment,Private room,2,1,1,1,,,7,3,1125,2,100,9,9,10,10,10,10,f,moderate,1.5
6616,65,f,1,f,-37.82029,144.99053,Townhouse,Private room,2,1.5,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6617,33,f,1,f,-37.64491,145.05686,House,Private room,2,1,2,2,,,0,1,3,0,,,,,,,,f,flexible,
6618,119,f,1,f,-37.75853,144.9879,Townhouse,Entire home/apt,4,2.5,2,2,,,0,4,25,2,90,8,10,10,8,10,9,f,flexible,2
6619,125,t,1,t,-37.77486,144.99301,Apartment,Entire home/apt,2,1,1,1,200,35,0,1,1125,138,96,10,10,10,10,10,10,f,strict_14_with_grace_period,2.23
6620,199,f,1,t,-37.86604,144.98086,House,Entire home/apt,5,2,2,3,500,99,25,4,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.06
6621,107,t,1,f,-37.81764,145.12257,Apartment,Entire home/apt,2,1,1,2,,39,25,2,21,37,99,10,10,10,10,10,10,f,flexible,3.07
6622,36,f,2,f,-37.69354,145.04401,House,Private room,2,1,1,1,0,10,23,1,365,1,100,8,8,8,8,8,10,f,moderate,0.22
6623,65,t,1,f,-37.7663,145.03789,Bungalow,Entire home/apt,2,1,1,1,,,0,2,28,48,98,10,10,10,10,10,10,t,flexible,3.31
6624,112,f,4,f,-37.81769,145.12476,Apartment,Entire home/apt,6,1,2,3,400,95,20,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
6625,90,f,9,f,-37.84525,144.99298,Apartment,Entire home/apt,2,1,0,1,250,45,0,2,1125,108,92,10,9,10,10,10,10,t,strict_14_with_grace_period,2.87
6626,173,f,4,t,-37.80791,144.96715,Apartment,Entire home/apt,5,1,2,3,,119,30,1,1125,0,,,,,,,,t,flexible,
6627,100,t,71,f,-37.82574,144.95667,Apartment,Entire home/apt,5,1,2,0,400,99,29,2,365,48,95,10,10,10,10,10,9,t,strict_14_with_grace_period,2.75
6628,100,t,1,f,-37.81874,144.97946,Apartment,Private room,2,1,1,1,,,0,2,10,29,97,10,10,10,10,10,10,f,moderate,1.13
6629,189,t,2,f,-37.80668,144.96144,Condominium,Entire home/apt,4,2,2,2,299,89,20,1,365,25,98,10,10,9,10,10,10,f,moderate,4.44
6630,26,f,1,f,-37.69126,144.9184,House,Private room,2,2,1,1,,,0,60,60,0,,,,,,,,f,flexible,
6631,125,f,1,t,-37.85354,144.97985,Apartment,Entire home/apt,2,1,1,1,250,70,0,7,365,9,98,10,10,10,10,9,9,f,strict_14_with_grace_period,0.21
6632,90,f,1,f,-37.73522,144.95706,Guesthouse,Entire home/apt,2,1,0,1,0,30,0,2,14,18,99,10,10,10,10,10,10,f,flexible,2.03
6633,550,t,13,f,-37.81517,144.9388,Townhouse,Entire home/apt,12,3.5,4,9,800,300,0,3,1125,9,98,10,9,10,10,10,10,f,strict_14_with_grace_period,2.39
6634,260,f,1,t,-37.71388,144.91252,House,Shared room,2,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6635,85,f,1,f,-37.84725,144.97709,Apartment,Entire home/apt,2,2,2,2,150,50,40,4,7,1,100,10,10,8,10,10,10,t,flexible,0.07
6636,105,f,1,f,-37.88652,144.99017,Apartment,Entire home/apt,2,2,2,1,,,0,5,30,2,80,,8,,,,,f,flexible,0.07
6637,88,f,4,f,-37.80472,144.9628,Loft,Entire home/apt,2,1,1,2,200,45,0,1,1125,9,91,9,9,9,9,10,9,f,flexible,1.47
6638,159,f,7,t,-37.81629,144.97144,Apartment,Entire home/apt,2,1,1,1,,,0,1,1125,160,92,10,10,10,10,10,9,f,strict_14_with_grace_period,3.48
6639,109,f,1,f,-37.82053,144.95677,Apartment,Entire home/apt,3,1,0,1,200,40,50,2,14,4,100,10,9,10,9,10,9,t,moderate,0.23
6640,70,f,1,t,-37.8043,144.98669,Apartment,Private room,2,1,1,1,200,20,20,2,23,19,98,10,10,10,10,10,9,f,moderate,0.74
6641,109,f,1,t,-37.86578,144.97782,Apartment,Entire home/apt,4,1,2,2,0,20,0,4,9,1,,,,,,,,f,flexible,0.11
6642,151,f,1,f,-37.82728,145.05581,Apartment,Entire home/apt,4,1,2,2,150,59,20,2,1125,0,,,,,,,,t,strict_14_with_grace_period,
6643,399,f,1,t,-37.86378,144.99255,Apartment,Entire home/apt,6,1,2,3,,100,0,4,1125,0,,,,,,,,f,moderate,
6644,127,t,11,f,-37.81043,144.95117,Apartment,Entire home/apt,3,1,1,2,350,70,20,1,1125,21,97,10,9,10,10,10,10,t,strict_14_with_grace_period,8.51
6645,148,f,1,t,-37.84431,144.95915,Townhouse,Entire home/apt,2,1,1,1,,40,0,2,1125,8,100,10,10,10,10,10,10,t,moderate,0.28
6646,70,f,1,t,-37.76496,144.99942,Apartment,Entire home/apt,2,1,1,1,,50,0,7,1125,0,,,,,,,,f,strict_14_with_grace_period,
6647,85,f,1,f,-37.84103,144.88104,Apartment,Entire home/apt,4,1,1,1,,,0,2,30,36,99,10,10,10,10,10,10,f,flexible,3.87
6648,149,f,22,f,-37.83816,144.99705,Apartment,Entire home/apt,6,2,2,4,199,129,14,4,365,54,87,8,8,9,9,10,9,f,strict_14_with_grace_period,0.82
6649,114,t,1,f,-37.78131,144.96519,Guesthouse,Entire home/apt,2,1,0,1,0,70,0,2,1125,47,99,10,10,10,10,10,10,f,moderate,5.09
6650,161,f,1,f,-37.8137,145.01249,Apartment,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6651,145,f,1,t,-37.82919,144.87061,House,Entire home/apt,5,2,3,3,,75,0,2,7,5,96,10,10,10,9,9,10,f,moderate,0.1
6652,45,f,4,t,-37.99754,145.14913,Bed and breakfast,Private room,3,0.5,1,2,300,10,25,3,1125,8,85,9,9,10,9,9,9,f,strict_14_with_grace_period,0.31
6653,109,f,109,f,-37.8339,144.9663,Apartment,Entire home/apt,3,1,1,2,0,70,0,2,1125,11,87,9,9,9,9,10,9,t,strict_14_with_grace_period,0.68
6654,100,f,1,t,-37.77533,144.95744,House,Entire home/apt,2,1,1,1,2000,,0,1,1125,1,100,,,,10,10,10,t,flexible,0.02
6655,330,t,6,f,-37.93088,145.04102,Villa,Entire home/apt,12,4,7,9,0,80,0,1,30,31,99,10,10,10,10,10,10,f,strict_14_with_grace_period,2.15
6656,300,f,1,t,-37.78295,144.97436,House,Entire home/apt,6,1,2,2,0,50,0,3,1125,1,,,,,,,,t,flexible,0.11
6657,141,f,1,f,-37.71019,144.77344,House,Private room,1,2,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6658,165,f,91,f,-37.81445,144.95292,Apartment,Entire home/apt,6,2,3,3,300,165,0,1,1125,7,83,9,8,9,9,10,9,t,strict_14_with_grace_period,3
6659,90,t,3,t,-37.76766,145.228,Guest suite,Entire home/apt,3,1,1,2,150,50,30,2,60,85,98,10,10,10,10,10,10,f,strict_14_with_grace_period,1.76
6660,54,f,1,t,-37.81403,145.11722,Apartment,Private room,2,1,1,1,,25,15,1,1125,15,91,9,9,9,9,9,9,t,flexible,0.51
6661,100,t,71,f,-37.85975,144.97881,Apartment,Entire home/apt,5,1,2,2,400,99,29,2,1125,145,96,10,10,10,10,10,10,t,strict_14_with_grace_period,3.88
6662,301,t,39,t,-37.82231,144.96598,Apartment,Entire home/apt,4,2,2,3,600,90,25,2,1125,121,97,10,10,10,10,10,10,t,moderate,2.94
6663,33,f,1,f,-37.76204,144.96555,House,Private room,2,1,1,1,200,7,0,7,30,0,,,,,,,,f,flexible,
6664,136,t,21,f,-37.81474,144.95431,Apartment,Entire home/apt,3,1,1,2,200,65,15,1,1125,9,98,10,10,10,10,10,10,t,strict_14_with_grace_period,0.45
6665,220,f,1,f,-37.68486,145.54103,Bed and breakfast,Private room,4,1,2,2,0,0,35,2,28,21,94,10,10,10,10,10,10,f,strict_14_with_grace_period,0.43
6666,65,t,1,f,-37.86415,144.98187,Bed and breakfast,Private room,2,1,1,1,0,10,0,2,15,40,97,10,10,10,10,10,10,f,flexible,5
6667,240,f,1,t,-37.76848,144.91486,House,Entire home/apt,7,2.5,4,4,0,100,10,1,1125,55,99,10,10,10,10,10,10,f,strict_14_with_grace_period,5.89
6668,119,f,29,f,-37.80761,144.96093,Apartment,Entire home/apt,3,1,1,1,250,69,29,2,1125,22,91,10,9,10,9,10,10,t,strict_14_with_grace_period,3.93
6669,414,f,33,t,-37.88162,144.99832,Apartment,Entire home/apt,7,2,3,5,0,233,20,3,365,14,90,10,9,10,9,9,9,t,strict_14_with_grace_period,0.2
6670,279,f,5,f,-37.99189,145.20308,Townhouse,Entire home/apt,8,2.5,4,5,250,98,0,3,1125,2,90,10,9,6,10,9,8,f,moderate,0.05
6671,151,t,1,t,-37.79933,144.97823,Apartment,Entire home/apt,2,1,1,1,0,95,15,1,60,92,99,10,10,10,10,10,9,f,moderate,2.37
6672,225,t,15,t,-37.83666,144.99541,Apartment,Entire home/apt,4,2,2,2,200,99,0,3,1124,90,97,10,10,10,10,10,10,t,strict_14_with_grace_period,3.48
6673,104,f,66,t,-37.81602,144.95231,Apartment,Entire home/apt,4,1,0,1,199,79,14,1,1124,19,95,10,10,9,10,10,10,t,strict_14_with_grace_period,2.97
6674,360,f,1,f,-37.81546,144.95308,Apartment,Entire home/apt,12,2,3,8,200,0,0,1,1125,0,,,,,,,,t,flexible,
6675,129,f,71,f,-37.82942,144.96999,Apartment,Entire home/apt,4,1,1,2,0,110,16,2,59,5,84,10,10,8,10,10,9,t,strict_14_with_grace_period,0.95
6676,85,f,2,t,-37.80302,144.98308,Apartment,Private room,2,1,1,1,0,40,80,2,30,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.77
6677,65,f,3,t,-37.82158,144.95727,Apartment,Entire home/apt,2,1,1,2,,100,0,10,60,55,93,9,9,10,10,10,9,t,strict_14_with_grace_period,1.73
6678,131,t,3,t,-37.81536,144.95277,Apartment,Entire home/apt,4,1,1,2,400,65,35,2,120,79,99,10,10,10,10,10,10,t,moderate,2.62
6679,50,f,2,t,-37.81327,144.95298,Apartment,Entire home/apt,1,1,1,1,0,30,0,1,1125,14,91,9,10,10,10,9,9,t,strict_14_with_grace_period,1.73
6680,75,f,3,f,-37.81346,144.96898,Apartment,Private room,2,1,1,1,250,39,7,2,1125,21,90,9,9,9,10,10,10,t,strict_14_with_grace_period,1.27
6681,45,f,1,f,-37.93123,145.0315,House,Private room,1,2.5,1,1,300,,30,20,75,1,100,10,10,10,10,8,10,f,strict_14_with_grace_period,0.03
6682,60,f,1,t,-38.22443,145.30893,House,Shared room,4,1,1,2,,7,30,1,14,25,97,10,10,10,10,10,10,f,flexible,0.6
6683,45,f,1,f,-37.82126,145.25299,House,Private room,2,1,1,1,,,0,1,5,2,100,10,10,10,10,10,10,f,flexible,0.59
6684,68,f,1,t,-37.82351,144.96144,Apartment,Private room,2,1,1,1,200,45,11,1,60,37,93,10,10,10,10,10,9,f,moderate,1.13
6685,500,f,2,t,-37.82133,145.04596,House,Entire home/apt,7,2,4,5,1000,80,0,2,14,4,95,10,9,10,10,10,9,f,strict_14_with_grace_period,0.28
6686,92,f,1,t,-37.79819,144.97759,House,Entire home/apt,2,1,2,1,,45,0,2,15,1,100,8,10,10,10,10,8,f,flexible,0.02
6687,75,f,1,t,-37.78683,144.97883,House,Private room,2,1,1,1,,,0,3,1125,3,100,10,9,10,10,10,10,t,moderate,0.64
6688,145,t,3,t,-37.7985,144.97883,Apartment,Entire home/apt,2,1,1,1,250,60,25,4,130,31,97,10,9,10,10,10,9,f,moderate,0.52
6689,95,t,1,t,-37.85039,144.99364,Apartment,Entire home/apt,2,1,1,1,250,79,0,2,1125,101,99,10,10,10,10,10,10,t,strict_14_with_grace_period,3.62
6690,50,f,1,f,-37.87059,145.01298,House,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
6691,181,t,1,f,-37.70265,145.05981,House,Entire home/apt,7,1.5,4,4,500,200,50,3,1125,36,96,10,10,10,10,9,9,f,strict_14_with_grace_period,0.91
6692,199,f,7,f,-37.76221,144.93132,Townhouse,Entire home/apt,8,1.5,4,5,0,60,20,1,60,43,83,9,9,9,9,9,8,t,strict_14_with_grace_period,0.8
6693,155,t,5,f,-37.89027,145.38617,Cabin,Entire home/apt,2,1,1,1,0,0,0,1,1124,9,100,10,10,10,10,10,10,t,strict_14_with_grace_period,0.29
6694,530,f,5,f,-37.81222,144.96896,Apartment,Entire home/apt,10,2,3,3,500,120,60,3,1125,2,40,4,2,4,4,10,4,f,strict_14_with_grace_period,2
6695,149,f,4,f,-37.8576,144.98221,Apartment,Private room,4,1,1,1,500,,30,1,1125,0,,,,,,,,f,flexible,
6696,108,t,27,f,-37.81656,144.95226,Apartment,Entire home/apt,2,1,0,1,150,0,15,1,1125,62,98,10,10,10,10,10,10,f,strict_14_with_grace_period,3.02
6697,119,f,4,t,-37.83759,144.97497,Apartment,Entire home/apt,2,1,1,1,,40,0,2,1125,1,,,,,,,,f,flexible,1
6698,55,f,1,f,-37.86411,144.99171,Apartment,Private room,3,1,1,1,250,20,10,2,1125,0,,,,,,,,f,flexible,
6699,115,f,1,f,-37.81855,144.99811,Apartment,Entire home/apt,4,2,2,2,350,40,0,20,20,6,93,10,8,9,10,10,10,f,moderate,0.19
6700,50,f,1,f,-38.08652,145.27632,House,Private room,2,1,1,1,0,15,15,2,28,34,94,10,10,9,10,9,10,f,flexible,1.46
6701,124,f,5,t,-37.88218,145.09858,Townhouse,Entire home/apt,6,2.5,3,3,200,100,35,2,1125,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,1
6702,199,f,75,f,-37.80407,144.9655,Townhouse,Entire home/apt,8,1,3,3,350,129,15,3,1125,30,93,10,9,9,10,10,9,t,strict_14_with_grace_period,4.37
6703,28,f,1,t,-37.86705,144.78521,House,Private room,2,1,1,1,,,0,1,7,4,100,10,10,10,10,9,10,f,flexible,0.23
6704,65,t,2,t,-37.72746,144.88302,House,Private room,2,1.5,1,1,0,20,0,1,30,69,99,10,10,10,10,10,10,f,moderate,2.6
6705,90,f,1,t,-37.7699,144.99511,Townhouse,Private room,2,1,1,1,0,25,50,1,14,0,,,,,,,,f,strict_14_with_grace_period,
6706,90,f,2,t,-37.77126,145.03794,House,Private room,2,1,1,1,,40,30,2,1125,25,98,10,10,10,10,9,10,t,flexible,0.47
6707,98,t,5,f,-37.8996,145.11447,Apartment,Entire home/apt,2,1,1,1,500,49,0,2,365,181,97,10,10,10,10,10,10,t,moderate,1.8
6708,124,f,1,f,-37.86944,145.01869,Apartment,Entire home/apt,4,0.5,2,2,,,0,7,30,0,,,,,,,,t,flexible,
6709,38,f,2,t,-37.77452,145.15173,Bed and breakfast,Private room,2,1,1,1,200,35,25,1,10,4,100,10,10,10,10,10,10,f,moderate,0.16
6710,162,f,65,f,-37.81479,144.95229,Apartment,Entire home/apt,6,2,2,3,250,85,15,1,1125,198,95,10,9,10,10,10,9,f,strict_14_with_grace_period,5.83
6711,159,f,4,f,-37.81455,144.9525,Apartment,Entire home/apt,6,1,2,4,350,65,0,1,1000,51,94,10,10,9,10,10,9,t,strict_14_with_grace_period,6.86
